"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x31013444","x1243201925358800896",2020-03-26 15:43:31,"AyannaPressley","Thanks for the well wishes all. At home in Boston with my family getting some rest and awaiting #COVIDー19 test results.

Sending our continued gratitude to all of the healthcare workers on the frontlines of this fight in Massachusetts.

https://t.co/2ZRSdGWN3J","Twitter for iPhone",260,,,,FALSE,FALSE,8835,760,,,"COVIDー19",,"wbur.org/news/2020/03/2…","https://t.co/2ZRSdGWN3J","https://www.wbur.org/news/2020/03/26/ayanna-pressley-coronavirus-test",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1243201925358800896","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242841357884030977",2020-03-25 15:50:45,"AyannaPressley","Please listen to the medical professionals, not Donald J. Trump. https://t.co/zzaPMCxpMp","Twitter for iPhone",64,,,,FALSE,FALSE,2516,614,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1242841074978226178/pu/img/eyzWYNP8FjxgQcB1.jpg","https://t.co/zzaPMCxpMp","https://twitter.com/AyannaPressley/status/1242841357884030977/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1242841074978226178/pu/img/eyzWYNP8FjxgQcB1.jpg","https://t.co/zzaPMCxpMp","https://twitter.com/AyannaPressley/status/1242841357884030977/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242841357884030977","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242812422798409728",2020-03-25 13:55:46,"AyannaPressley","So glad to talk with @AijenPoo and @AliciaGarza on @sunstormpod about how we can continue to build community &amp; support one another. Tune in: https://t.co/2JrNsYaJPr","Twitter Web App",168,,,,FALSE,FALSE,65,22,,,,,"podcasts.apple.com/us/podcast/sun…","https://t.co/2JrNsYaJPr","https://podcasts.apple.com/us/podcast/sunstorm-with-alicia-garza-ai-jen-poo/id1494375133",,,,,,,,,"x142905425 x57039392 x1138882377185464320","aijenpoo aliciagarza sunstormpod","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242812422798409728","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242610930757898244",2020-03-25 00:35:07,"AyannaPressley","If it’s a radical notion that people’s lives are more important than corporate bailouts, call me radical.","Twitter for iPhone",105,,,,FALSE,FALSE,97658,17126,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242610930757898244","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242589409817419776",2020-03-24 23:09:36,"AyannaPressley","@eamoncares @darrylmotley4 Yes, thank you. Just to clarify. Like 7 million Americans, I am living with an autoimmune disease called alopecia. My immune system attacked my hair follicles resulting in traumatic &amp; total hair loss on my head, face &amp; body.","Twitter for Android",232,"x1242587469373157379","x490729241","eamoncares",FALSE,FALSE,12,0,,,,,,,,,,,,,,,,"x490729241 x1226305722255802368","eamoncares darrylmotley4","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242589409817419776","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242587963780808704",2020-03-24 23:03:51,"AyannaPressley","@EyeOfTh86904043 Being a ""drag queen"" is not an insult to me. However, I am not one. I am a Congresswoman living with an autoimmune disease called alopecia which made me bald.","Twitter for Android",158,"x1242586947391905793","x1157826084055871489","EyeOfTh86904043",FALSE,FALSE,16,2,,,,,,,,,,,,,,,,"x1157826084055871489","EyeOfTh86904043","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242587963780808704","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242586530327285765",2020-03-24 22:58:09,"AyannaPressley","Our immigrant neighbors MUST have access to testing and treatment. 

We are in this together.","Twitter for iPhone",93,,,,FALSE,FALSE,3741,509,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242586530327285765","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242578118268911620",2020-03-24 22:24:44,"AyannaPressley","I’ll be live with @AriMelber on @MSNBC following this press conference. Tune in","Twitter for iPhone",79,,,,FALSE,FALSE,616,57,,,,,,,,,,,,,,,,"x15441965 x2836421","AriMelber MSNBC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242578118268911620","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242515180979970048",2020-03-24 18:14:38,"AyannaPressley","ICYMI Pressley, Tlaib introduce bill providing $15.5B in emergency grants for the homeless https://t.co/3VyDpnV4OC","Twitter for Android",114,,,,FALSE,FALSE,6051,917,,,,,"thehill.com/homenews/house…","https://t.co/3VyDpnV4OC","https://thehill.com/homenews/house/489060-pressley-tlaib-introduce-bill-$15.5-billion-emergency-grants-homeless",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242515180979970048","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
"x31013444","x1242480038446071808",2020-03-24 15:54:59,"AyannaPressley","My team is focused on this. Faith communities in the #MA7 &amp; beyond, please tag me in Twitter posts on this thread &amp; otherwise about what you are experiencing, &amp; what your needs are too. We continue to crowdsource from every constituency directly to inform our advocacy efforts.","Twitter for Android",289,"x1242480036571230208","x31013444","AyannaPressley",FALSE,FALSE,84,11,,,"MA7",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AyannaPressley/status/1242480038446071808","Ayanna Pressley","Dorchester, MA","Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait","https://t.co/CiUeOmggQ1",FALSE,600901,15849,2845,21419,17392,2009-04-14 01:06:07,TRUE,"https://t.co/CiUeOmggQ1","http://ayannapressley.com/volunteer",,"https://pbs.twimg.com/profile_banners/31013444/1529090066","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1015233088832655366/eWpQtTqh_normal.jpg"
